Best after 1999 steps

   > Averages:
   > Pre: 0.10953121833760417 Fit: 0.05832411357087324 Act: 3.6280314386369947 Tss: 1316.126213592233 Num: 515 Size: 494
     - .00##0#10.#10000#0.#1##0000-S : [Fi: 0,11] [Ex: 00002,0] [Pr: 0,02] [PE: 0,00] [AS: 001,0] [Ti: 00191] [Nu: 001] [Pa: 001]
     - .##0010##.#01#100#.00###0#0-E : [Fi: 0,11] [Ex: 00002,0] [Pr: 0,10] [PE: 0,01] [AS: 001,0] [Ti: 01694] [Nu: 001] [Pa: 001]
     - .10000000.1010##10.11####0#-E : [Fi: 0,11] [Ex: 00002,0] [Pr: 0,10] [PE: 0,02] [AS: 001,0] [Ti: 00579] [Nu: 001] [Pa: 001]
     - .#0###0#0.0010#000.000#001#-E : [Fi: 0,11] [Ex: 00002,0] [Pr: 0,04] [PE: 0,00] [AS: 001,0] [Ti: 00736] [Nu: 001] [Pa: 001]
     - .###00#00.000###00.10##0000-E : [Fi: 0,11] [Ex: 00002,0] [Pr: 0,03] [PE: 0,00] [AS: 001,0] [Ti: 00801] [Nu: 001] [Pa: 001]
     - .#00#10#0.0010#0#0.1#0#0000-W : [Fi: 0,11] [Ex: 00002,0] [Pr: 0,04] [PE: 0,00] [AS: 001,0] [Ti: 01167] [Nu: 001] [Pa: 001]
     - .00##0000.00101#00.10000010-W : [Fi: 0,11] [Ex: 00002,0] [Pr: 0,04] [PE: 0,01] [AS: 001,0] [Ti: 00545] [Nu: 001] [Pa: 001]
     - .####0000.0#00##10.001#1#0#-N : [Fi: 0,11] [Ex: 00002,0] [Pr: 0,04] [PE: 0,01] [AS: 001,0] [Ti: 00960] [Nu: 001] [Pa: 001]
     - .000#0#00.#1101010.0####01#-E : [Fi: 0,11] [Ex: 00002,0] [Pr: 0,05] [PE: 0,00] [AS: 001,0] [Ti: 00638] [Nu: 001] [Pa: 001]
     - .##0#0#00.00###011.0000#1#0-S : [Fi: 0,11] [Ex: 00002,0] [Pr: 0,05] [PE: 0,00] [AS: 001,0] [Ti: 01129] [Nu: 001] [Pa: 001]
     - .#00#00#0.0#1#1110.00##00#0-W : [Fi: 0,11] [Ex: 00002,0] [Pr: 0,05] [PE: 0,00] [AS: 001,0] [Ti: 01317] [Nu: 001] [Pa: 001]
     - .#00000#0.00001#10.10#00010-S : [Fi: 0,11] [Ex: 00002,0] [Pr: 0,05] [PE: 0,00] [AS: 001,0] [Ti: 01203] [Nu: 001] [Pa: 001]
     - .#0001#0#.1#0#1#10.##1##010-N : [Fi: 0,11] [Ex: 00002,0] [Pr: 0,04] [PE: 0,01] [AS: 001,0] [Ti: 01074] [Nu: 001] [Pa: 001]
     - .00#10000.###01#1#.0#00001#-N : [Fi: 0,11] [Ex: 00002,0] [Pr: 1,00] [PE: 0,00] [AS: 001,0] [Ti: 01327] [Nu: 001] [Pa: 001]
     - .#00#0010.0#0000#0.#0#00000-E : [Fi: 0,11] [Ex: 00002,0] [Pr: 0,04] [PE: 0,01] [AS: 001,0] [Ti: 01380] [Nu: 001] [Pa: 001]
     - .110##00#.00#0####.0##0###0-N : [Fi: 0,11] [Ex: 00002,0] [Pr: 1,00] [PE: 0,00] [AS: 001,0] [Ti: 01665] [Nu: 001] [Pa: 001]
     - .00#0#00#.##1##0#1.00#000##-S : [Fi: 0,11] [Ex: 00002,0] [Pr: 0,07] [PE: 0,00] [AS: 001,0] [Ti: 01824] [Nu: 002] [Pa: 001]
     - .0000#000.00#01000.###000#0-W : [Fi: 0,11] [Ex: 00002,0] [Pr: 0,06] [PE: 0,01] [AS: 001,0] [Ti: 01868] [Nu: 001] [Pa: 001]
     - .0#00001#.11000#11.#01#0000-E : [Fi: 0,11] [Ex: 00002,0] [Pr: 0,08] [PE: 0,00] [AS: 001,0] [Ti: 01798] [Nu: 001] [Pa: 001]
     - .#00##010.####001#.00#00000-S : [Fi: 0,11] [Ex: 00002,0] [Pr: 0,32] [PE: 0,12] [AS: 001,0] [Ti: 01868] [Nu: 001] [Pa: 001]
     - .10#0##00.1#00###0.00#0#0#0-E : [Fi: 0,11] [Ex: 00002,0] [Pr: 0,08] [PE: 0,00] [AS: 001,0] [Ti: 01872] [Nu: 001] [Pa: 001]
     - .#0#0##00.10##0010.1##00##0-N : [Fi: 0,11] [Ex: 00002,0] [Pr: 0,08] [PE: 0,00] [AS: 001,0] [Ti: 01891] [Nu: 001] [Pa: 001]
     - .000#10##.0#000#1#.11#0#0##-N : [Fi: 0,11] [Ex: 00002,0] [Pr: 0,07] [PE: 0,00] [AS: 001,0] [Ti: 01894] [Nu: 001] [Pa: 001]
     - .#0000##0.1##01100.00100###-S : [Fi: 0,11] [Ex: 00002,0] [Pr: 0,10] [PE: 0,01] [AS: 001,5] [Ti: 01938] [Nu: 001] [Pa: 001]
     - .#00#0000.#000#011.0##00011-S : [Fi: 0,11] [Ex: 00002,0] [Pr: 0,04] [PE: 0,00] [AS: 001,5] [Ti: 00401] [Nu: 001] [Pa: 001]
     - .0000#0#0.100#10##.#000#0#0-S : [Fi: 0,11] [Ex: 00007,0] [Pr: 0,04] [PE: 0,01] [AS: 007,9] [Ti: 01931] [Nu: 001] [Pa: 001]
     - .00##00#0.#0#0##10.####1#0#-W : [Fi: 0,11] [Ex: 00008,0] [Pr: 0,04] [PE: 0,01] [AS: 012,1] [Ti: 01772] [Nu: 001] [Pa: 001]
     - .000000#0.1##0####.#000###0-E : [Fi: 0,11] [Ex: 00012,0] [Pr: 0,05] [PE: 0,01] [AS: 015,1] [Ti: 01944] [Nu: 001] [Pa: 001]
     - .00000000.##0##0##.##0#0#1#-N : [Fi: 0,10] [Ex: 00006,0] [Pr: 0,04] [PE: 0,00] [AS: 006,5] [Ti: 01969] [Nu: 001] [Pa: 001]
     - .#0000000.##0##0##.0#00#01#-N : [Fi: 0,10] [Ex: 00006,0] [Pr: 0,04] [PE: 0,00] [AS: 006,5] [Ti: 01969] [Nu: 001] [Pa: 001]
     - .000###00.1##0###0.10000#10-W : [Fi: 0,10] [Ex: 00006,0] [Pr: 0,05] [PE: 0,01] [AS: 002,5] [Ti: 01739] [Nu: 001] [Pa: 001]
     - .0##00000.#0110###.##0##0#0-N : [Fi: 0,10] [Ex: 00004,0] [Pr: 0,05] [PE: 0,01] [AS: 003,0] [Ti: 01939] [Nu: 001] [Pa: 001]
     - .00000000.#0#0####.######0#-N : [Fi: 0,10] [Ex: 00010,0] [Pr: 0,05] [PE: 0,01] [AS: 005,0] [Ti: 01969] [Nu: 001] [Pa: 001]
     - .##00#0#0.1##01110.#0#####0-N : [Fi: 0,09] [Ex: 00003,0] [Pr: 0,05] [PE: 0,01] [AS: 002,0] [Ti: 01617] [Nu: 001] [Pa: 001]
     - .0000#00#.#000#010.#00##000-S : [Fi: 0,09] [Ex: 00004,0] [Pr: 0,04] [PE: 0,01] [AS: 011,2] [Ti: 01982] [Nu: 001] [Pa: 001]
     - .000#00##.1#001###.#00#0##0-E : [Fi: 0,09] [Ex: 00008,0] [Pr: 0,05] [PE: 0,01] [AS: 010,5] [Ti: 01843] [Nu: 001] [Pa: 001]
     - .###00#00.00100#00.000000#1-S : [Fi: 0,09] [Ex: 00003,0] [Pr: 0,04] [PE: 0,01] [AS: 007,0] [Ti: 01957] [Nu: 001] [Pa: 001]
     - .0#0#00#0.0#0010#0.1####0##-E : [Fi: 0,09] [Ex: 00003,0] [Pr: 0,04] [PE: 0,00] [AS: 006,0] [Ti: 01843] [Nu: 001] [Pa: 001]
     - .00#0#01#.###010#0.110#0###-W : [Fi: 0,09] [Ex: 00006,0] [Pr: 0,29] [PE: 0,25] [AS: 002,7] [Ti: 01551] [Nu: 001] [Pa: 001]
     - .#000#0#0.00#0#000.0##010##-E : [Fi: 0,09] [Ex: 00003,0] [Pr: 0,03] [PE: 0,00] [AS: 005,7] [Ti: 01687] [Nu: 001] [Pa: 001]
     - .000#0000.#10#0000.#0#0##00-E : [Fi: 0,09] [Ex: 00006,0] [Pr: 0,05] [PE: 0,01] [AS: 006,5] [Ti: 01891] [Nu: 001] [Pa: 001]
     - .0#000000.##1#00#0.0##000#0-E : [Fi: 0,08] [Ex: 00008,0] [Pr: 0,03] [PE: 0,01] [AS: 007,5] [Ti: 01731] [Nu: 001] [Pa: 001]
     - .00#0000#.##10100#.#010##0#-W : [Fi: 0,08] [Ex: 00002,0] [Pr: 0,05] [PE: 0,00] [AS: 001,5] [Ti: 01086] [Nu: 001] [Pa: 001]
     - .00000#00.1##0#0#1.#010##00-S : [Fi: 0,08] [Ex: 00002,0] [Pr: 0,04] [PE: 0,01] [AS: 001,5] [Ti: 00825] [Nu: 001] [Pa: 001]
     - .000#0#0#.00101010.000#0010-N : [Fi: 0,08] [Ex: 00002,0] [Pr: 0,03] [PE: 0,00] [AS: 001,5] [Ti: 01337] [Nu: 002] [Pa: 001]
     - .#000#0#1.#0#000##.00#00#1#-N : [Fi: 0,08] [Ex: 00002,0] [Pr: 1,00] [PE: 0,00] [AS: 001,5] [Ti: 01869] [Nu: 002] [Pa: 001]
     - .000#00#0.10#01##0.1##0##10-N : [Fi: 0,08] [Ex: 00002,0] [Pr: 0,05] [PE: 0,01] [AS: 001,5] [Ti: 01774] [Nu: 002] [Pa: 001]
     - .#00#000#.1100101#.1000000#-N : [Fi: 0,08] [Ex: 00002,0] [Pr: 0,05] [PE: 0,00] [AS: 002,0] [Ti: 01515] [Nu: 001] [Pa: 001]
     - .0000##0#.11##1#1#.110000#0-N : [Fi: 0,08] [Ex: 00002,0] [Pr: 0,08] [PE: 0,00] [AS: 002,0] [Ti: 01764] [Nu: 001] [Pa: 001]
     - .0000##00.1#100000.00#0#000-S : [Fi: 0,08] [Ex: 00002,0] [Pr: 0,04] [PE: 0,01] [AS: 006,5] [Ti: 01956] [Nu: 001] [Pa: 001]
     - .00#00000.1000#0#0.1#00##0#-S : [Fi: 0,08] [Ex: 00005,0] [Pr: 0,06] [PE: 0,01] [AS: 013,8] [Ti: 01931] [Nu: 001] [Pa: 001]
     - .1##00#0#.##001000.0##00#0#-E : [Fi: 0,08] [Ex: 00003,0] [Pr: 0,36] [PE: 0,27] [AS: 001,7] [Ti: 01328] [Nu: 002] [Pa: 001]
     - .#000#00#.#0100#00.#00000#0-N : [Fi: 0,08] [Ex: 00003,0] [Pr: 0,06] [PE: 0,01] [AS: 004,3] [Ti: 01846] [Nu: 001] [Pa: 001]
     - .#0#00000.##0000##.00#0#0#0-W : [Fi: 0,08] [Ex: 00004,0] [Pr: 0,06] [PE: 0,01] [AS: 004,8] [Ti: 01907] [Nu: 001] [Pa: 001]
     - .00000000.#1#0#00#.00#000##-E : [Fi: 0,07] [Ex: 00014,0] [Pr: 0,04] [PE: 0,01] [AS: 009,2] [Ti: 01655] [Nu: 001] [Pa: 001]
     - .###00000.#100#000.#0001000-S : [Fi: 0,07] [Ex: 00002,0] [Pr: 0,05] [PE: 0,01] [AS: 002,0] [Ti: 01307] [Nu: 001] [Pa: 001]
     - .00###000.##100#00.110000#0-N : [Fi: 0,07] [Ex: 00002,0] [Pr: 0,03] [PE: 0,00] [AS: 002,0] [Ti: 01158] [Nu: 001] [Pa: 001]
     - .000#0#0#.##0###00.000000#1-W : [Fi: 0,07] [Ex: 00002,0] [Pr: 0,03] [PE: 0,00] [AS: 002,0] [Ti: 01284] [Nu: 001] [Pa: 001]
     - .0000#000.1010001#.#0#00#1#-S : [Fi: 0,07] [Ex: 00002,0] [Pr: 0,04] [PE: 0,00] [AS: 005,5] [Ti: 01889] [Nu: 001] [Pa: 001]
     - .0#0000##.1010##10.#000001#-S : [Fi: 0,07] [Ex: 00002,0] [Pr: 0,04] [PE: 0,00] [AS: 005,5] [Ti: 01889] [Nu: 001] [Pa: 001]
     - .000###00.000##0##.00#0#100-W : [Fi: 0,07] [Ex: 00002,0] [Pr: 0,03] [PE: 0,00] [AS: 006,0] [Ti: 01867] [Nu: 001] [Pa: 001]
     - .00#0#000.#0#0#000.10######-S : [Fi: 0,07] [Ex: 00008,0] [Pr: 0,05] [PE: 0,01] [AS: 014,8] [Ti: 01983] [Nu: 001] [Pa: 001]
     - .000#000#.11#010##.#0#01##0-W : [Fi: 0,07] [Ex: 00004,0] [Pr: 0,04] [PE: 0,01] [AS: 005,0] [Ti: 01914] [Nu: 002] [Pa: 001]
     - .000000#0.##0#00##.##000#1#-N : [Fi: 0,07] [Ex: 00004,0] [Pr: 0,04] [PE: 0,00] [AS: 006,0] [Ti: 01969] [Nu: 001] [Pa: 001]
     - .0000#00#.###0###0.######0#-W : [Fi: 0,07] [Ex: 00009,0] [Pr: 0,05] [PE: 0,01] [AS: 009,0] [Ti: 01993] [Nu: 001] [Pa: 001]
     - .00000000.#0#0###0.0#####0#-W : [Fi: 0,07] [Ex: 00014,0] [Pr: 0,04] [PE: 0,01] [AS: 012,5] [Ti: 01867] [Nu: 001] [Pa: 001]
     - .#0###0#0.00101#1#.0#001##0-E : [Fi: 0,07] [Ex: 00002,0] [Pr: 0,04] [PE: 0,00] [AS: 003,0] [Ti: 01027] [Nu: 001] [Pa: 001]
     - .00#00##0.0000##1#.00#00#10-S : [Fi: 0,07] [Ex: 00003,0] [Pr: 0,05] [PE: 0,01] [AS: 004,7] [Ti: 01837] [Nu: 001] [Pa: 001]
     - .00000000.1##0###0.#0000###-W : [Fi: 0,07] [Ex: 00014,0] [Pr: 0,04] [PE: 0,01] [AS: 014,6] [Ti: 01903] [Nu: 001] [Pa: 001]
     - .000###00.#0#010#0.0#####0#-S : [Fi: 0,07] [Ex: 00010,0] [Pr: 0,05] [PE: 0,01] [AS: 013,3] [Ti: 01898] [Nu: 001] [Pa: 001]
     - .00000000.###0###0.0000#0#0-E : [Fi: 0,07] [Ex: 00010,0] [Pr: 0,07] [PE: 0,03] [AS: 008,9] [Ti: 01995] [Nu: 001] [Pa: 001]
     - .00#00##0.0#10#00#.000000##-N : [Fi: 0,07] [Ex: 00003,0] [Pr: 0,04] [PE: 0,01] [AS: 005,7] [Ti: 01722] [Nu: 001] [Pa: 001]
     - .00000000.#0#0###0.####0#0#-E : [Fi: 0,07] [Ex: 00007,0] [Pr: 0,04] [PE: 0,01] [AS: 017,3] [Ti: 01995] [Nu: 001] [Pa: 001]
     - .00#00000.#0100#0#.#00#0#00-W : [Fi: 0,07] [Ex: 00002,0] [Pr: 0,03] [PE: 0,00] [AS: 003,0] [Ti: 01196] [Nu: 001] [Pa: 001]
     - .0000000#.00#01##0.00##00#0-W : [Fi: 0,07] [Ex: 00004,0] [Pr: 0,06] [PE: 0,01] [AS: 009,0] [Ti: 01836] [Nu: 001] [Pa: 001]
     - .#0000000.1##00000.#00#00#1-N : [Fi: 0,06] [Ex: 00002,0] [Pr: 0,06] [PE: 0,01] [AS: 005,5] [Ti: 01969] [Nu: 001] [Pa: 001]
     - .#00#0##0.1##0001#.0000#00#-E : [Fi: 0,06] [Ex: 00002,0] [Pr: 0,06] [PE: 0,01] [AS: 006,0] [Ti: 01944] [Nu: 001] [Pa: 001]
     - .00000000.1###0#00.#0######-E : [Fi: 0,06] [Ex: 00014,0] [Pr: 0,05] [PE: 0,01] [AS: 011,1] [Ti: 01948] [Nu: 001] [Pa: 001]
     - .##0##00#.00######.##1#00##-N : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,03] [PE: 0,00] [AS: 001,0] [Ti: 01214] [Nu: 002] [Pa: 001]
     - .0000#000.0#001#0#.0#0#0011-S : [Fi: 0,06] [Ex: 00004,0] [Pr: 0,04] [PE: 0,01] [AS: 004,2] [Ti: 01701] [Nu: 001] [Pa: 001]
     - .00000000.1#######.#000#0#0-E : [Fi: 0,06] [Ex: 00005,0] [Pr: 0,05] [PE: 0,01] [AS: 010,6] [Ti: 01944] [Nu: 001] [Pa: 001]
     - .000##000.#0##10#1.1##00#0#-S : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,05] [PE: 0,00] [AS: 001,0] [Ti: 00781] [Nu: 001] [Pa: 001]
     - .00000000.##0010#0.#0001100-E : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,03] [PE: 0,00] [AS: 001,0] [Ti: 01230] [Nu: 001] [Pa: 001]
     - .0#000000.1#101010.110###00-W : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,01] [PE: 0,00] [AS: 001,0] [Ti: 00002] [Nu: 001] [Pa: 001]
     - .#0000000.#0##0000.001##00#-N : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,01] [PE: 0,00] [AS: 001,0] [Ti: 00005] [Nu: 001] [Pa: 001]
     - .0#000000.##100010.000###0#-N : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,01] [PE: 0,00] [AS: 001,0] [Ti: 00007] [Nu: 001] [Pa: 001]
     - .000#001#.11001000.#0000000-N : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,01] [PE: 0,00] [AS: 001,0] [Ti: 00012] [Nu: 001] [Pa: 001]
     - .0#001000.001#1#0#.1#00##00-N : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,01] [PE: 0,00] [AS: 001,0] [Ti: 00017] [Nu: 001] [Pa: 001]
     - .0#001#00.0##00#1#.1000#000-E : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,01] [PE: 0,00] [AS: 001,0] [Ti: 00021] [Nu: 001] [Pa: 001]
     - .00001#00.00###011.110###00-E : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,01] [PE: 0,00] [AS: 001,0] [Ti: 00024] [Nu: 001] [Pa: 001]
     - .00#00000.00#01#11.#0001##0-N : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,01] [PE: 0,00] [AS: 001,0] [Ti: 00028] [Nu: 001] [Pa: 001]
     - .#0#0000#.0000#100.1#00#000-W : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,01] [PE: 0,00] [AS: 001,0] [Ti: 00034] [Nu: 001] [Pa: 001]
     - .#000##10.00101#00.100#0#0#-N : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,01] [PE: 0,00] [AS: 001,0] [Ti: 00036] [Nu: 001] [Pa: 001]
     - .1##0#0##.1#101100.100#000#-E : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,01] [PE: 0,00] [AS: 001,0] [Ti: 00037] [Nu: 001] [Pa: 001]
     - .0#0000#0.11#01100.11000000-S : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,01] [PE: 0,00] [AS: 001,0] [Ti: 00038] [Nu: 001] [Pa: 001]
     - .00000011.#1001000.1#00#000-N : [Fi: 0,06] [Ex: 00001,0] [Pr: 1,00] [PE: 0,00] [AS: 001,0] [Ti: 00041] [Nu: 001] [Pa: 001]
     - .000###0#.#0000011.0000#0#1-N : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,02] [PE: 0,00] [AS: 001,0] [Ti: 00055] [Nu: 001] [Pa: 001]
     - .1#00#000.10#00000.1#001#00-S : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,02] [PE: 0,00] [AS: 001,0] [Ti: 00071] [Nu: 001] [Pa: 001]
