Best after 1999 steps

   > Averages:
   > Pre: 0.47536722835830614 Fit: 0.09073204824976938 Act: 9.706011218386143 Tss: 1349.7558139534883 Num: 516 Size: 472
     - .##001000.#000#00#.1110#11#-W : [Fi: 0,20] [Ex: 00002,0] [Pr: 1,00] [PE: 0,00] [AS: 001,0] [Ti: 01654] [Nu: 001] [Pa: 001]
     - .00#010##.#1#00010.##10##11-N : [Fi: 0,20] [Ex: 00002,0] [Pr: 1,00] [PE: 0,00] [AS: 001,0] [Ti: 01675] [Nu: 001] [Pa: 001]
     - .0##1#00#.11000000.###0#0#1-S : [Fi: 0,20] [Ex: 00002,0] [Pr: 1,00] [PE: 0,00] [AS: 001,0] [Ti: 01967] [Nu: 001] [Pa: 001]
     - .##00#1##.0##00##0.##11#111-S : [Fi: 0,20] [Ex: 00002,0] [Pr: 1,00] [PE: 0,00] [AS: 001,0] [Ti: 01943] [Nu: 001] [Pa: 001]
     - .00#010#0.000#1#0#.1#101010-E : [Fi: 0,20] [Ex: 00002,0] [Pr: 1,00] [PE: 0,00] [AS: 001,0] [Ti: 01952] [Nu: 001] [Pa: 001]
     - .000#1100.00###0##.10101##0-S : [Fi: 0,20] [Ex: 00002,0] [Pr: 1,00] [PE: 0,00] [AS: 001,0] [Ti: 01975] [Nu: 001] [Pa: 001]
     - .0000100#.#10000#0.1#1110##-N : [Fi: 0,20] [Ex: 00002,0] [Pr: 1,00] [PE: 0,00] [AS: 002,0] [Ti: 00417] [Nu: 001] [Pa: 001]
     - .00000000.0###0#0#.1###111#-E : [Fi: 0,20] [Ex: 00004,0] [Pr: 0,16] [PE: 0,00] [AS: 013,2] [Ti: 01793] [Nu: 001] [Pa: 001]
     - .00000###.#00011##.1010#1##-W : [Fi: 0,20] [Ex: 00002,0] [Pr: 0,27] [PE: 0,05] [AS: 004,0] [Ti: 01798] [Nu: 001] [Pa: 001]
     - .100#000#.1#00#0##.1#1###1#-N : [Fi: 0,20] [Ex: 00018,0] [Pr: 1,00] [PE: 0,00] [AS: 013,6] [Ti: 01958] [Nu: 001] [Pa: 001]
