Best after 1999 steps

   > Averages:
   > Pre: 0.45239468479498324 Fit: 0.04482600872474342 Act: 15.419731435651196 Tss: 1488.2015503875969 Num: 516 Size: 467
     - .#000####.0010####.1110#0#0-N : [Fi: 0,09] [Ex: 00003,0] [Pr: 0,35] [PE: 0,09] [AS: 002,7] [Ti: 01588] [Nu: 001] [Pa: 001]
     - .1#0#0##0.#00####0.10111#11-S : [Fi: 0,09] [Ex: 00005,0] [Pr: 0,83] [PE: 0,11] [AS: 005,2] [Ti: 01863] [Nu: 001] [Pa: 001]
     - .00##0000.000#1000.1010##11-S : [Fi: 0,09] [Ex: 00005,0] [Pr: 0,23] [PE: 0,22] [AS: 010,0] [Ti: 01959] [Nu: 001] [Pa: 001]
     - .0#00000#.100#00##.1#1####1-N : [Fi: 0,09] [Ex: 00005,0] [Pr: 0,90] [PE: 0,08] [AS: 018,8] [Ti: 01987] [Nu: 001] [Pa: 001]
     - .000#0###.#01##0#0.1###1#11-W : [Fi: 0,09] [Ex: 00017,0] [Pr: 0,61] [PE: 0,28] [AS: 010,4] [Ti: 01934] [Nu: 001] [Pa: 001]
     - .#00000##.#0##00#0.101010##-S : [Fi: 0,09] [Ex: 00011,0] [Pr: 0,74] [PE: 0,23] [AS: 012,6] [Ti: 01945] [Nu: 001] [Pa: 001]
     - .0000000#.1###110#.11#0####-S : [Fi: 0,08] [Ex: 00002,0] [Pr: 0,00] [PE: 0,00] [AS: 010,0] [Ti: 01832] [Nu: 001] [Pa: 001]
     - .0#000#00.0000#0##.1110#01#-E : [Fi: 0,08] [Ex: 00006,0] [Pr: 0,69] [PE: 0,26] [AS: 006,5] [Ti: 01924] [Nu: 001] [Pa: 001]
     - .#000000#.100#0##1.##10#0#0-N : [Fi: 0,08] [Ex: 00002,0] [Pr: 0,04] [PE: 0,02] [AS: 001,5] [Ti: 00590] [Nu: 002] [Pa: 001]
     - .##0#0#00.#0#01#11.11##001#-E : [Fi: 0,08] [Ex: 00002,0] [Pr: 0,34] [PE: 0,11] [AS: 001,5] [Ti: 01452] [Nu: 002] [Pa: 001]
     - .00#0000#.1#001#10.#0#0#111-E : [Fi: 0,08] [Ex: 00002,0] [Pr: 0,07] [PE: 0,00] [AS: 002,0] [Ti: 00461] [Nu: 001] [Pa: 001]
     - .0000#000.10##1#0#.11#01###-S : [Fi: 0,08] [Ex: 00011,0] [Pr: 0,24] [PE: 0,23] [AS: 010,5] [Ti: 01859] [Nu: 001] [Pa: 001]
     - .00000000.###00###.1#11#11#-N : [Fi: 0,08] [Ex: 00017,0] [Pr: 0,60] [PE: 0,32] [AS: 020,8] [Ti: 01965] [Nu: 004] [Pa: 001]
     - .00000000.0000#0##.1110#0##-E : [Fi: 0,08] [Ex: 00003,0] [Pr: 0,38] [PE: 0,22] [AS: 009,0] [Ti: 01924] [Nu: 001] [Pa: 001]
     - .000##0##.00001##0.11100#11-S : [Fi: 0,08] [Ex: 00003,0] [Pr: 0,30] [PE: 0,16] [AS: 002,0] [Ti: 00135] [Nu: 002] [Pa: 001]
     - .00#00000.101##00#.1#0###10-E : [Fi: 0,08] [Ex: 00003,0] [Pr: 0,60] [PE: 0,23] [AS: 003,3] [Ti: 01754] [Nu: 001] [Pa: 001]
     - .#00000#0.#1###0#0.1###1#1#-W : [Fi: 0,08] [Ex: 00034,0] [Pr: 0,17] [PE: 0,18] [AS: 019,0] [Ti: 01930] [Nu: 001] [Pa: 001]
     - .0##0#000.#0##00#0.1##0##10-N : [Fi: 0,08] [Ex: 00011,0] [Pr: 0,64] [PE: 0,29] [AS: 004,9] [Ti: 01922] [Nu: 002] [Pa: 001]
     - .0#000#00.001#1#1#.#1101#1#-S : [Fi: 0,07] [Ex: 00002,0] [Pr: 0,16] [PE: 0,05] [AS: 002,0] [Ti: 01587] [Nu: 001] [Pa: 001]
     - .00000#00.0#100###.###01##0-S : [Fi: 0,07] [Ex: 00002,0] [Pr: 0,16] [PE: 0,05] [AS: 002,0] [Ti: 01587] [Nu: 002] [Pa: 001]
     - .00000000.##001000.101##0#1-N : [Fi: 0,07] [Ex: 00014,0] [Pr: 0,56] [PE: 0,32] [AS: 018,2] [Ti: 01946] [Nu: 001] [Pa: 001]
     - .00000#00.####1000.1###1##1-N : [Fi: 0,07] [Ex: 00008,0] [Pr: 0,46] [PE: 0,34] [AS: 021,4] [Ti: 01946] [Nu: 002] [Pa: 001]
     - .###0000#.#0##0##0.101010##-S : [Fi: 0,07] [Ex: 00032,0] [Pr: 0,70] [PE: 0,29] [AS: 010,3] [Ti: 01945] [Nu: 001] [Pa: 001]
     - .00#0#000.###0#00#.10##1#10-E : [Fi: 0,07] [Ex: 00002,0] [Pr: 0,62] [PE: 0,19] [AS: 005,5] [Ti: 01921] [Nu: 001] [Pa: 001]
     - .##0##0##.##00#01#.11#0#01#-W : [Fi: 0,07] [Ex: 00011,0] [Pr: 0,48] [PE: 0,35] [AS: 004,7] [Ti: 01926] [Nu: 001] [Pa: 001]
     - .000000#0.00##00##.##101#11-E : [Fi: 0,07] [Ex: 00023,0] [Pr: 0,80] [PE: 0,22] [AS: 016,5] [Ti: 01921] [Nu: 001] [Pa: 001]
     - .0#0000#0.#####000.1##0##11-N : [Fi: 0,07] [Ex: 00011,0] [Pr: 0,55] [PE: 0,36] [AS: 012,1] [Ti: 01946] [Nu: 002] [Pa: 001]
     - .#0000000.0000#0##.#0##1#1#-N : [Fi: 0,07] [Ex: 00022,0] [Pr: 0,72] [PE: 0,31] [AS: 023,6] [Ti: 01990] [Nu: 002] [Pa: 001]
     - .00000000.###000#0.##10#0##-E : [Fi: 0,07] [Ex: 00011,0] [Pr: 0,56] [PE: 0,34] [AS: 018,1] [Ti: 01984] [Nu: 001] [Pa: 001]
     - .00000000.#00####0.###11111-E : [Fi: 0,07] [Ex: 00011,0] [Pr: 1,00] [PE: 0,00] [AS: 031,2] [Ti: 01945] [Nu: 001] [Pa: 001]
     - .#######0.10#0#000.1#1#1###-W : [Fi: 0,07] [Ex: 00007,0] [Pr: 0,79] [PE: 0,24] [AS: 011,9] [Ti: 01951] [Nu: 001] [Pa: 001]
     - .00000000.###000#0.##1##0##-E : [Fi: 0,07] [Ex: 00011,0] [Pr: 0,66] [PE: 0,30] [AS: 016,1] [Ti: 01984] [Nu: 002] [Pa: 001]
     - .0#00000#.###0##0#.10##1#1#-E : [Fi: 0,07] [Ex: 00012,0] [Pr: 0,62] [PE: 0,29] [AS: 022,7] [Ti: 01984] [Nu: 001] [Pa: 001]
     - .00000#0#.#0##10#0.1######1-N : [Fi: 0,07] [Ex: 00005,0] [Pr: 0,68] [PE: 0,25] [AS: 018,0] [Ti: 01946] [Nu: 002] [Pa: 001]
     - .##000000.10#0#010.1010#01#-E : [Fi: 0,06] [Ex: 00003,0] [Pr: 1,00] [PE: 0,00] [AS: 007,3] [Ti: 00597] [Nu: 001] [Pa: 001]
     - .00000000.###0##0#.1#1##1#1-S : [Fi: 0,06] [Ex: 00025,0] [Pr: 0,34] [PE: 0,31] [AS: 018,0] [Ti: 01898] [Nu: 001] [Pa: 001]
     - .0#0#001#.##0#####.10111#11-W : [Fi: 0,06] [Ex: 00004,0] [Pr: 0,64] [PE: 0,22] [AS: 013,8] [Ti: 01994] [Nu: 001] [Pa: 001]
     - .00000000.10##1#0#.11#0####-S : [Fi: 0,06] [Ex: 00007,0] [Pr: 0,08] [PE: 0,08] [AS: 012,1] [Ti: 01859] [Nu: 001] [Pa: 001]
     - .##0#00##.##0####0.10111#11-W : [Fi: 0,06] [Ex: 00015,0] [Pr: 0,62] [PE: 0,32] [AS: 012,5] [Ti: 01994] [Nu: 001] [Pa: 001]
     - .0#00##00.###01#10.1010###1-S : [Fi: 0,06] [Ex: 00002,0] [Pr: 0,26] [PE: 0,13] [AS: 003,5] [Ti: 01893] [Nu: 001] [Pa: 001]
     - .0000#00#.0#00#0#0.#01#1###-N : [Fi: 0,06] [Ex: 00007,0] [Pr: 0,34] [PE: 0,20] [AS: 018,4] [Ti: 01965] [Nu: 001] [Pa: 001]
     - .#00000##.10#0#0##.1###10#1-N : [Fi: 0,06] [Ex: 00001,0] [Pr: 1,00] [PE: 0,00] [AS: 003,0] [Ti: 01879] [Nu: 001] [Pa: 001]
     - .00000000.#00#1100.101010##-S : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 003,0] [Ti: 00123] [Nu: 001] [Pa: 001]
     - .000#0000.00#00#11.###0##10-N : [Fi: 0,06] [Ex: 00003,0] [Pr: 0,53] [PE: 0,13] [AS: 002,7] [Ti: 01588] [Nu: 002] [Pa: 001]
     - .#000000#.1#10#0#1.1##0111#-W : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,36] [PE: 0,00] [AS: 001,0] [Ti: 00015] [Nu: 001] [Pa: 001]
     - .0000000#.##11#111.1#1010##-E : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00034] [Nu: 001] [Pa: 001]
     - .0#0#0##0.101111#1.#####0##-S : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,16] [PE: 0,00] [AS: 001,0] [Ti: 00034] [Nu: 001] [Pa: 001]
     - .0000#000.#100###0.##001#10-S : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00036] [Nu: 001] [Pa: 001]
     - .#00000##.11#0001#.00#0###0-E : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,36] [PE: 0,00] [AS: 001,0] [Ti: 00042] [Nu: 001] [Pa: 001]
     - .#000#000.1#10#0##.0##11#1#-E : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,64] [PE: 0,00] [AS: 001,0] [Ti: 00043] [Nu: 001] [Pa: 001]
     - .0##0#000.00110#1#.1110101#-S : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00097] [Nu: 001] [Pa: 001]
     - .#0000##0.0#0#1110.#1#000#1-E : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,56] [PE: 0,00] [AS: 001,0] [Ti: 00137] [Nu: 001] [Pa: 001]
     - .##0##00#.##0#10#0.##1#0#10-S : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,16] [PE: 0,00] [AS: 001,0] [Ti: 00142] [Nu: 001] [Pa: 001]
     - .000#0#00.10#100#0.11100#10-E : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,25] [PE: 0,00] [AS: 001,0] [Ti: 00156] [Nu: 001] [Pa: 001]
     - .000000##.11#00000.#010#11#-E : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,56] [PE: 0,00] [AS: 001,0] [Ti: 00157] [Nu: 001] [Pa: 001]
     - .00000000.10001100.#110###1-N : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,06] [PE: 0,00] [AS: 001,0] [Ti: 00204] [Nu: 001] [Pa: 001]
     - .00#00000.#####10#.1##010#1-N : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00214] [Nu: 001] [Pa: 001]
     - .00#00000.11#010#0.0011111#-S : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00224] [Nu: 001] [Pa: 001]
     - .#0000000.11#01#10.1011##11-S : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,18] [PE: 0,00] [AS: 001,0] [Ti: 00231] [Nu: 001] [Pa: 001]
     - .000##000.11101000.#0#01#1#-S : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00263] [Nu: 001] [Pa: 001]
     - .000#00#0.111010#0.0000#11#-N : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00265] [Nu: 001] [Pa: 001]
     - .000##0#0.#11000#1.#00##111-W : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00267] [Nu: 001] [Pa: 001]
     - .000#0000.0##0#0##.1000#1#0-E : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00290] [Nu: 001] [Pa: 001]
     - .0##000#0.1#1#1##1.#010101#-S : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,11] [PE: 0,00] [AS: 001,0] [Ti: 00334] [Nu: 001] [Pa: 001]
     - .000#000#.#100##11.10#01011-S : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00355] [Nu: 001] [Pa: 001]
     - .000##000.1###1110.1##01011-E : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,00] [PE: 0,00] [AS: 001,0] [Ti: 00359] [Nu: 001] [Pa: 001]
     - .001##0#0.##0000#0.1##01010-W : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,11] [PE: 0,00] [AS: 001,0] [Ti: 00831] [Nu: 001] [Pa: 001]
     - .10#0#000.##0#0###.1110#0##-N : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,06] [PE: 0,00] [AS: 001,0] [Ti: 00839] [Nu: 001] [Pa: 001]
     - .00#1#000.0#0010##.1110#0#1-N : [Fi: 0,06] [Ex: 00001,0] [Pr: 1,00] [PE: 0,00] [AS: 001,0] [Ti: 00876] [Nu: 001] [Pa: 001]
     - .00##0##1.#0##1011.#11##010-E : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,56] [PE: 0,00] [AS: 001,0] [Ti: 00933] [Nu: 001] [Pa: 001]
     - .10###000.10101000.#0101#10-N : [Fi: 0,06] [Ex: 00001,0] [Pr: 0,25] [PE: 0,00] [AS: 001,0] [Ti: 00934] [Nu: 001] [Pa: 001]
     - .0##00010.#10000##.#0101###-E : [Fi: 0,06] [Ex: 00001,0] [Pr: 1,00] [PE: 0,00] [AS: 001,0] [Ti: 00979] [Nu: 001] [Pa: 001]
     - .000##010.#1001##0.10111#11-S : [Fi: 0,06] [Ex: 00001,0] [Pr: 1,00] [PE: 0,00] [AS: 001,0] [Ti: 01118] [Nu: 001] [Pa: 001]
